"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","extendedStats","team.name"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",36,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240300.png?im=Scale,width=0.6,height=0.6","RK","CD_I240300",FALSE,36,"Cameron","Wood","CD_T30",NA,89,0,1,NA,8,3,11,2,0,1,7,4,11,2,1,1,28,3,54.5,4,1,3,61,2,0,0,6.7,NA,"2018-01-24T05:31:21.915+0000",2,1,0,1,NA,NA,NA,2,151,4,2,6,3,37.5,2.7,6,0,1,63.6,5,35.9,17.9,4,0,2,6,4,2,78,0,0,0,1,0,0,NA,NA,NA,"CD_I240300",FALSE,36,"Cameron","Wood","home",NA,"Carlton"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/271110.png?im=Scale,width=0.6,height=0.6","FPL","CD_I271110",FALSE,13,"Chris","Yarran","CD_T30",NA,86,0,0,NA,14,4,18,3,3,2,5,12,17,2,1,0,0,0,77.8,4,2,3,60,4,1,0,10.9,NA,"2018-01-24T05:31:21.915+0000",4,5,0,0,NA,NA,NA,5,259,0,0,0,10,71.4,3.5,14,0,0,29.4,0,0,0,3,0,0,16,9,0,0,2,0,0,0,0,0,NA,NA,NA,"CD_I271110",FALSE,13,"Chris","Yarran","home",NA,"Carlton"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",11,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291437.png?im=Scale,width=0.6,height=0.6","FB","CD_I291437",FALSE,11,"Jake","Batchelor","CD_T120",NA,84,0,0,NA,9,6,15,5,3,2,2,12,14,1,0,1,0,5,86.7,1,0,1,59,2,0,0,9.4,NA,"2018-01-24T05:31:21.915+0000",0,2,0,0,NA,NA,NA,5,291,0,1,1,7,77.8,1.5,13,0,1,14.3,0,0,0,1,0,0,8,5,2,0,1,0,0,1,0,0,NA,NA,NA,"CD_I291437",FALSE,11,"Jake","Batchelor","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240180.png?im=Scale,width=0.6,height=0.6","BPL","CD_I240180",FALSE,25,"Troy","Chaplin","CD_T120",NA,100,0,0,NA,9,4,13,1,2,2,7,6,13,0,0,0,0,1,84.6,3,2,2,42,2,0,0,8.7,NA,"2018-01-24T05:31:21.915+0000",2,8,0,0,NA,NA,NA,5,165,0,0,0,7,77.8,2.3,11,0,1,53.8,0,0,0,5,0,3,6,6,1,0,4,2,50,0,0,0,NA,NA,NA,"CD_I240180",FALSE,25,"Troy","Chaplin","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270896.png?im=Scale,width=0.6,height=0.6","C","CD_I270896",FALSE,9,"Trent","Cotchin","CD_T120",NA,86,0,1,NA,6,11,17,3,0,1,5,12,17,0,1,0,0,0,52.9,0,0,0,54,1,1,0,2.5,NA,"2018-01-24T05:31:21.915+0000",3,1,1,1,NA,NA,NA,4,203,0,1,1,1,16.7,0.5,9,1,1,29.4,0,0,0,5,2,0,7,5,0,0,0,0,0,2,0,0,NA,NA,NA,"CD_I270896",FALSE,9,"Trent","Cotchin","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240336.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I240336",FALSE,3,"Brett","Deledio","CD_T120",NA,69,0,2,NA,9,9,18,3,2,0,6,12,18,2,1,1,0,1,72.2,2,0,1,53,1,0,0,7.5,NA,"2018-01-24T05:31:21.915+0000",2,1,0,2,NA,NA,NA,7,181,1,0,1,4,44.4,1,13,0,0,33.3,0,0,0,4,0,1,4,1,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I240336",FALSE,3,"Brett","Deledio","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/260930.png?im=Scale,width=0.6,height=0.6","CHF","CD_I260930",FALSE,10,"Shane","Edwards","CD_T120",NA,83,0,0,NA,9,12,21,1,0,3,15,7,22,2,0,0,0,1,76.2,1,1,0,67,1,3,0,14.8,NA,"2018-01-24T05:31:21.915+0000",2,1,1,1,NA,NA,NA,9,332,2,5,7,4,44.4,0.8,16,0,0,68.2,0,0,0,9,3,3,12,4,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I260930",FALSE,10,"Shane","Edwards","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/293713.png?im=Scale,width=0.6,height=0.6","WL","CD_I293713",FALSE,5,"Brandon","Ellis","CD_T120",NA,87,0,1,NA,15,11,26,9,0,7,8,18,26,2,0,1,0,1,61.5,2,1,1,121,3,0,0,9.9,NA,"2018-01-24T05:31:21.915+0000",4,5,3,1,NA,NA,NA,8,355,0,2,2,10,66.7,1.4,16,0,1,30.8,0,0,0,7,1,1,19,13,0,0,0,0,0,2,1,50,NA,NA,NA,"CD_I293713",FALSE,5,"Brandon","Ellis","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",22,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280018.png?im=Scale,width=0.6,height=0.6","SUB","CD_I280018",FALSE,22,"Nathan","Gordon","CD_T120",NA,21,1,0,NA,3,2,5,1,0,0,1,4,5,3,0,0,0,0,40,2,1,0,23,0,0,100,2.2,NA,"2018-01-24T05:31:21.915+0000",2,1,0,1,NA,NA,NA,1,77,0,0,0,1,33.3,1.5,2,0,0,20,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I280018",FALSE,22,"Nathan","Gordon","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280747.png?im=Scale,width=0.6,height=0.6","FF","CD_I280747",FALSE,24,"Ben","Griffiths","CD_T120",NA,86,3,1,NA,8,4,12,6,0,0,4,8,12,4,3,2,4,0,91.7,1,2,1,72,0,0,75,13.1,NA,"2018-01-24T05:31:21.915+0000",0,0,0,4,NA,NA,NA,9,296,0,0,0,7,87.5,2,11,1,0,33.3,2,28.6,50,0,0,0,8,0,0,14,0,0,0,6,2,33.3,NA,NA,NA,"CD_I280747",FALSE,24,"Ben","Griffiths","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/250298.png?im=Scale,width=0.6,height=0.6","INT","CD_I250298",FALSE,6,"Shaun","Grigg","CD_T120",NA,81,2,2,NA,9,8,17,4,0,2,4,11,15,2,0,0,2,0,70.6,0,1,0,80,0,0,50,11.1,NA,"2018-01-24T05:31:21.915+0000",2,1,0,4,NA,NA,NA,6,283,3,0,3,5,55.6,1.1,12,0,0,26.7,2,0,100,2,1,1,12,3,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I250298",FALSE,6,"Shaun","Grigg","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280819.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I280819",FALSE,2,"Dylan","Grimes","CD_T120",NA,88,0,0,NA,4,7,11,1,0,1,7,3,10,1,0,0,0,4,72.7,2,1,0,34,3,0,0,6.1,NA,"2018-01-24T05:31:21.915+0000",4,8,0,0,NA,NA,NA,6,136,0,0,0,3,75,0.6,8,0,1,70,0,0,0,6,0,5,9,6,3,0,1,0,0,1,0,0,NA,NA,NA,"CD_I280819",FALSE,2,"Dylan","Grimes","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/250312.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I250312",FALSE,14,"Bachar","Houli","CD_T120",NA,85,0,2,NA,15,6,21,5,9,1,1,18,19,7,0,1,0,1,76.2,1,0,0,78,4,1,0,6.4,NA,"2018-01-24T05:31:21.915+0000",5,1,0,2,NA,NA,NA,7,709,0,0,0,11,73.3,2.5,16,0,1,5.3,0,0,0,0,0,1,9,7,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I250312",FALSE,14,"Bachar","Houli","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280822.png?im=Scale,width=0.6,height=0.6","R","CD_I280822",FALSE,28,"Taylor","Hunt","CD_T120",NA,84,0,0,NA,17,10,27,8,6,5,5,21,26,2,0,0,0,0,85.2,2,3,1,115,5,0,0,13.5,NA,"2018-01-24T05:31:21.915+0000",2,4,0,0,NA,NA,NA,6,446,0,1,1,14,82.4,1.7,23,0,0,19.2,0,0,0,2,0,1,16,7,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I280822",FALSE,28,"Taylor","Hunt","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290073.png?im=Scale,width=0.6,height=0.6","FPR","CD_I290073",FALSE,27,"Sam","Lloyd","CD_T120",NA,80,3,2,NA,10,4,14,7,1,1,4,9,13,4,2,0,0,0,71.4,2,0,1,80,0,0,50,10.9,NA,"2018-01-24T05:31:21.915+0000",1,0,1,6,NA,NA,NA,8,314,0,1,1,7,70,2.5,10,4,0,30.8,0,0,0,4,2,0,7,2,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I290073",FALSE,27,"Sam","Lloyd","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240546.png?im=Scale,width=0.6,height=0.6","RK","CD_I240546",FALSE,20,"Ivan","Maric","CD_T120",NA,88,0,0,NA,8,5,13,4,0,4,9,4,13,1,0,2,33,1,84.6,2,2,2,91,1,0,0,9.9,NA,"2018-01-24T05:31:21.915+0000",1,2,0,0,NA,NA,NA,5,160,1,3,4,6,75,1.6,11,1,1,69.2,4,44,12.1,3,0,3,15,12,0,75,0,0,0,1,1,100,NA,NA,NA,"CD_I240546",FALSE,20,"Ivan","Maric","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290847.png?im=Scale,width=0.6,height=0.6","RR","CD_I290847",FALSE,4,"Dustin","Martin","CD_T120",NA,83,1,0,NA,8,5,13,0,0,4,3,11,14,5,0,0,0,0,53.8,4,0,1,53,0,0,100,2.4,NA,"2018-01-24T05:31:21.915+0000",6,1,0,1,NA,NA,NA,2,255,0,0,0,4,50,1.6,7,0,0,21.4,0,0,0,3,1,0,16,6,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I290847",FALSE,4,"Dustin","Martin","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294592.png?im=Scale,width=0.6,height=0.6","WR","CD_I294592",FALSE,33,"Kamdyn","McIntosh","CD_T120",NA,85,1,2,NA,14,9,23,9,5,2,8,15,23,4,2,0,0,2,78.3,4,1,1,101,0,1,33.3,10.5,NA,"2018-01-24T05:31:21.915+0000",3,5,0,3,NA,NA,NA,9,501,0,2,2,10,71.4,1.6,18,1,1,34.8,0,0,0,7,0,1,10,4,1,0,0,0,0,0,0,0,NA,NA,NA,"CD_I294592",FALSE,33,"Kamdyn","McIntosh","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",26,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290671.png?im=Scale,width=0.6,height=0.6","INT","CD_I290671",FALSE,26,"Anthony","Miles","CD_T120",NA,82,0,0,NA,10,13,23,4,0,4,7,16,23,3,0,0,0,0,95.7,0,0,0,84,0,3,0,13.5,NA,"2018-01-24T05:31:21.915+0000",0,1,2,0,NA,NA,NA,7,249,2,1,3,9,90,0.8,22,0,0,30.4,0,0,0,6,0,1,15,4,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I290671",FALSE,26,"Anthony","Miles","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",38,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/260433.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I260433",FALSE,38,"Steven","Morris","CD_T120",NA,87,0,0,NA,0,3,3,1,0,4,2,2,4,1,0,0,0,4,100,5,1,5,11,0,0,0,1,NA,"2018-01-24T05:31:21.915+0000",1,1,2,0,NA,NA,NA,2,-4,0,0,0,0,0,0,3,1,0,50,0,0,0,1,0,0,12,6,2,0,0,0,0,2,1,50,NA,NA,NA,"CD_I260433",FALSE,38,"Steven","Morris","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/210048.png?im=Scale,width=0.6,height=0.6","INT","CD_I210048",FALSE,1,"Chris","Newman","CD_T120",NA,65,0,0,NA,6,1,7,1,0,1,3,4,7,3,0,0,0,3,85.7,2,2,1,26,2,0,0,3.1,NA,"2018-01-24T05:31:21.915+0000",3,2,0,0,NA,NA,NA,1,231,0,0,0,5,83.3,6,6,0,0,42.9,0,0,0,2,0,0,8,5,3,0,1,0,0,0,0,0,NA,NA,NA,"CD_I210048",FALSE,1,"Chris","Newman","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261362.png?im=Scale,width=0.6,height=0.6","BPR","CD_I261362",FALSE,18,"Alex","Rance","CD_T120",NA,96,0,0,NA,9,9,18,4,1,0,5,14,19,1,0,0,0,12,94.4,0,1,0,58,5,0,0,17.3,NA,"2018-01-24T05:31:21.915+0000",1,7,0,0,NA,NA,NA,5,288,0,1,1,9,100,1,17,0,3,26.3,0,0,0,3,0,2,5,5,11,0,6,0,0,0,0,0,NA,NA,NA,"CD_I261362",FALSE,18,"Alex","Rance","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/250395.png?im=Scale,width=0.6,height=0.6","FPL","CD_I250395",FALSE,8,"Jack","Riewoldt","CD_T120",NA,98,4,0,NA,13,4,17,8,0,0,7,9,16,4,3,3,0,0,58.8,6,0,2,89,0,1,80,13.7,NA,"2018-01-24T05:31:21.915+0000",8,0,0,5,NA,NA,NA,10,268,0,0,0,7,53.8,3.3,10,2,0,43.8,0,0,0,4,3,0,4,1,0,0,0,0,0,5,2,40,NA,NA,NA,"CD_I250395",FALSE,8,"Jack","Riewoldt","away",NA,"Richmond"
"CD_M20150140101","2015-04-02T08:20:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Carlton","Carlton","Richmond","Richmond",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294674.png?im=Scale,width=0.6,height=0.6","CHB","CD_I294674",FALSE,31,"Nick","Vlastuin","CD_T120",NA,83,0,0,NA,9,12,21,6,0,7,8,11,19,2,0,2,0,3,90.5,1,1,0,98,2,0,0,15.4,NA,"2018-01-24T05:31:21.915+0000",3,13,0,0,NA,NA,NA,6,347,0,0,0,8,88.9,0.8,19,0,4,42.1,0,0,0,6,0,5,13,8,3,0,3,0,0,0,0,0,NA,NA,NA,"CD_I294674",FALSE,31,"Nick","Vlastuin","away",NA,"Richmond"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/250222.png?im=Scale,width=0.6,height=0.6","RR","CD_I250222",FALSE,2,"Nathan","Jones","CD_T90",NA,90,1,0,NA,14,11,25,3,0,6,8,16,24,5,0,0,0,0,68,4,1,0,104,2,0,100,14.2,NA,"2018-01-24T05:29:37.726+0000",3,2,0,1,NA,NA,NA,8,450,1,1,2,10,71.4,1.3,17,0,0,33.3,0,0,0,6,0,0,10,4,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I250222",FALSE,2,"Nathan","Jones","home",NA,"Melbourne"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/296343.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I296343",FALSE,24,"Jay","Kennedy Harris","CD_T90",NA,81,0,0,NA,8,5,13,4,0,1,5,7,12,2,0,0,0,0,76.9,1,1,0,51,0,2,0,7,NA,"2018-01-24T05:29:37.726+0000",2,4,1,0,NA,NA,NA,2,194,0,0,0,5,62.5,1.6,10,0,0,41.7,0,0,0,4,1,0,5,0,0,0,0,0,0,2,0,0,NA,NA,NA,"CD_I296343",FALSE,24,"Jay","Kennedy Harris","home",NA,"Melbourne"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294570.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I294570",FALSE,16,"Dean","Kent","CD_T90",NA,66,0,0,NA,8,2,10,1,0,2,5,6,11,4,0,0,0,0,60,2,2,0,41,1,0,0,6.1,NA,"2018-01-24T05:29:37.726+0000",4,0,1,0,NA,NA,NA,3,292,0,3,3,4,50,4,6,0,0,45.5,0,0,0,3,1,1,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I294570",FALSE,16,"Dean","Kent","home",NA,"Melbourne"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240073.png?im=Scale,width=0.6,height=0.6","WL","CD_I240073",FALSE,8,"Heritier","Lumumba","CD_T90",NA,92,1,0,NA,9,3,12,3,0,0,4,9,13,2,0,0,0,3,100,2,0,2,42,1,1,100,14,NA,"2018-01-24T05:29:37.726+0000",2,3,0,1,NA,NA,NA,7,337,0,0,0,9,100,3,12,0,0,30.8,0,0,0,4,1,2,6,2,2,0,1,0,0,0,0,0,NA,NA,NA,"CD_I240073",FALSE,8,"Heritier","Lumumba","home",NA,"Melbourne"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291533.png?im=Scale,width=0.6,height=0.6","CHB","CD_I291533",FALSE,25,"Tom","McDonald","CD_T90",NA,93,0,1,NA,18,8,26,12,0,4,9,16,25,1,0,2,0,6,76.9,2,2,0,125,7,0,0,19.8,NA,"2018-01-24T05:29:37.726+0000",4,11,0,1,NA,NA,NA,5,414,1,0,1,13,72.2,2.3,20,0,6,36,0,0,0,5,0,3,6,4,6,0,1,0,0,1,0,0,NA,NA,NA,"CD_I291533",FALSE,25,"Tom","McDonald","home",NA,"Melbourne"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291607.png?im=Scale,width=0.6,height=0.6","INT","CD_I291607",FALSE,19,"Ben","Newton","CD_T90",NA,70,2,1,NA,11,5,16,6,0,6,6,10,16,2,0,0,0,0,68.8,2,1,1,96,2,0,66.7,13.7,NA,"2018-01-24T05:29:37.726+0000",2,2,0,3,NA,NA,NA,4,319,0,1,1,7,63.6,2.2,11,0,1,37.5,0,0,0,4,2,0,14,9,0,0,1,0,0,0,0,0,NA,NA,NA,"CD_I291607",FALSE,19,"Ben","Newton","home",NA,"Melbourne"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/296359.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I296359",FALSE,3,"Christian","Salem","CD_T90",NA,90,1,0,NA,10,3,13,2,0,2,5,8,13,1,0,1,0,5,53.8,3,1,1,54,1,0,100,7.2,NA,"2018-01-24T05:29:37.726+0000",3,3,0,1,NA,NA,NA,3,218,0,0,0,4,40,3.3,7,0,1,38.5,0,0,0,2,0,1,4,4,5,0,4,0,0,0,0,0,NA,NA,NA,"CD_I296359",FALSE,3,"Christian","Salem","home",NA,"Melbourne"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/293042.png?im=Scale,width=0.6,height=0.6","SUB","CD_I293042",FALSE,5,"Jimmy","Toumpas","CD_T90",NA,27,0,0,NA,2,4,6,0,0,0,4,2,6,1,0,0,0,0,16.7,2,0,0,14,0,0,0,1.6,NA,"2018-01-24T05:29:37.726+0000",4,3,0,0,NA,NA,NA,0,27,0,0,0,0,0,0.5,1,0,0,66.7,0,0,0,4,1,0,3,2,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I293042",FALSE,5,"Jimmy","Toumpas","home",NA,"Melbourne"
"CD_M20150140102","2015-04-04T02:40:00.000+0000","CONCLUDED","Premiership","Round 1",1,"MCG","Melbourne","Melbourne","Gold Coast SUNS","Gold Coast SUNS",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291784.png?im=Scale,width=0.6,height=0.6","R","CD_I291784",FALSE,12,"Dom","Tyson","CD_T90",NA,83,2,0,NA,11,9,20,4,0,2,11,8,19,3,0,0,0,1,70,2,0,1,80,2,0,66.7,13.5,NA,"2018-01-24T05:29:37.726+0000",3,0,1,3,NA,NA,NA,6,363,2,4,6,7,63.6,1.2,14,0,0,57.9,0,0,0,4,0,0,11,4,0,0,0,0,0,1,0,0,NA,NA,NA,"CD_I291784",FALSE,12,"Dom","Tyson","home",NA,"Melbourne"
